id,channel_id,counter_edge_id,from_node_id,to_node_id,balance,fee_base,fee_proportional,min_htlc,timelock,is_closed,tot_flows
50764,25382,50765,184,5148,1815927,0,1000,1000,40,0,2
50765,25382,50764,5148,184,31517073,1000,1,1000,40,0,2
50766,25383,50767,139,5147,51455389,1000,1,1000,40,0,1
50767,25383,50766,5147,139,648544611,1000,1,1000,40,0,0
50768,25384,50769,4677,77,12863021,1000,1,1000,40,0,0
50769,25384,50768,77,4677,787136979,1000,1700,1000,40,0,0
50770,25385,50771,2861,194,544197319,480,120,1000,40,0,0
50771,25385,50770,194,2861,5455802681,1000,10,1,34,0,0
50772,25386,50773,5149,177,20626814,491,1,1000,40,0,2
50773,25386,50772,177,5149,527708186,1000,100,1,144,0,3
50774,25387,50775,2223,5150,5512163,1000,1,1000,40,0,0
50775,25387,50774,5150,2223,62487837,1000,3,1000,40,0,0
50776,25388,50777,359,5150,5951914,1,1,1000,144,0,3
50777,25388,50776,5150,359,54048086,1000,3,1000,40,0,3
50778,25389,50779,5127,77,170775051,0,1,1000,130,0,1
50779,25389,50778,77,5127,9829224949,1000,1700,1000,40,0,0
50780,25390,50781,5071,4387,22512839,1000,1,1000,40,0,0
50781,25390,50780,4387,5071,494717161,5000,4,1000,40,0,0
50782,25391,50783,2594,3074,49379546,500,60,1000,40,0,0
50783,25391,50782,3074,2594,1307915454,10,100,1000,420,0,0
50784,25392,50785,4408,3074,32803498,1000,1,1000,40,0,0
50785,25392,50784,3074,4408,467196502,10,100,1000,420,0,3
50786,25393,50787,3482,86,109197130,1000,35,1000,40,0,0
50787,25393,50786,86,3482,4890802870,20,484,1000,40,0,0
50788,25394,50789,5138,77,973592,1000,1,1000,40,0,0
50789,25394,50788,77,5138,2499026408,1000,1700,1000,40,0,0
50790,25395,50791,3449,3886,694534434,1000,35,1000,40,0,0
50791,25395,50790,3886,3449,7305465566,3000,45,1000,40,0,0
50792,25396,50793,5151,177,37024680,1000,1,1000,40,0,0
50793,25396,50792,177,5151,512975320,1000,100,1,144,0,0
50794,25397,50795,5138,1205,50267945,1000,1,1000,40,0,1
50795,25397,50794,1205,5138,2449732055,0,0,1000,25,0,0
50796,25398,50797,5138,3164,202382359,1000,1,1000,40,0,0
50797,25398,50796,3164,5138,3797617641,1000,1,1000,40,0,0
50798,25399,50799,4486,2869,320216551,1000,10,1000,144,0,0
50799,25399,50798,2869,4486,19679783449,900,1,1000,40,0,0
50800,25400,50801,979,5152,38175504,1000,1,1000,40,0,0
50801,25400,50800,5152,979,971824496,1000,20,1000,40,0,0
50802,25401,50803,3464,5152,2584216,1000,1,1000,40,0,1
50803,25401,50802,5152,3464,105920784,1000,20,1000,40,0,0
50804,25402,50805,263,201,1067065722,1000,1,1000,40,0,0
50805,25402,50804,201,263,15932934278,100,1000,1,50,0,0
50806,25403,50807,1648,77,72749939,1000,1,1000,40,0,0
50807,25403,50806,77,1648,827250061,1000,1700,1000,40,0,0
50808,25404,50809,177,5153,24654267,1000,100,1,144,0,1
50809,25404,50808,5153,177,975345733,1000,1,1000,40,0,4
50810,25405,50811,2731,177,11191269,5500,15,1000,40,0,0
50811,25405,50810,177,2731,488808731,1000,100,1,144,0,0
50812,25406,50813,3488,4150,54679793,1000,1,1000,40,0,0
50813,25406,50812,4150,3488,1245320207,2,1,1000,40,0,0
50814,25407,50815,414,227,3420125,1,1,1000,144,0,0
50815,25407,50814,227,414,996579875,0,0,1000,29,0,0
50816,25408,50817,1905,130,119113605,0,987,1000,32,0,0
50817,25408,50816,130,1905,1880886395,1,1,1000,40,0,0
50818,25409,50819,5098,520,1287763,1000,1,1000,40,0,0
50819,25409,50818,520,5098,98712237,69420,69,1000,40,0,0
50820,25410,50821,673,109,4135231,1000,1,1,40,0,0
50821,25410,50820,109,673,79815769,1000,1,1000,40,0,0
50822,25411,50823,1777,673,6756766,1000,100,1000,40,0,0
50823,25411,50822,673,1777,77194234,1000,1,1,40,0,0
50824,25412,50825,5098,805,9710765,1000,1,1000,40,0,0
50825,25412,50824,805,5098,90289235,1000,1,1000,40,0,0
50826,25413,50827,3216,2087,4036864,1000,1,1000,40,0,0
50827,25413,50826,2087,3216,403559136,1000,1,1000,40,0,0
50828,25414,50829,5154,343,1941776,1000,1,1000,40,0,0
50829,25414,50828,343,5154,48058224,1,1,1000,144,0,1
50830,25415,50831,2640,2064,681526985,1000,1,1000,40,0,1
50831,25415,50830,2064,2640,9318473015,0,0,1000,40,0,37
50832,25416,50833,5117,359,338504458,3000,250,1000,40,0,0
50833,25416,50832,359,5117,4661495542,1,1,1000,144,0,0
50834,25417,50835,326,5047,4645540,1,1,1000,144,0,0
50835,25417,50834,5047,326,45354460,1000,1,1000,40,0,0
50836,25418,50837,468,5047,652032,1000,1,1000,40,0,0
50837,25418,50836,5047,468,49347968,1000,1,1000,40,0,0
50838,25419,50839,4254,4889,78357748,1000,1,1000,40,0,0
50839,25419,50838,4889,4254,921642252,1000,250,1000,40,0,9
50840,25420,50841,979,4889,192859,1000,1,1000,40,0,0
50841,25420,50840,4889,979,999807141,1000,250,1000,40,0,0
50842,25421,50843,4889,396,63728473,1000,250,1000,40,0,0
50843,25421,50842,396,4889,936271527,1000,10,1,34,0,0
50844,25422,50845,468,5155,2182364,1000,1,1000,40,0,1
50845,25422,50844,5155,468,47817636,0,1,1000,40,0,0
50846,25423,50847,5155,177,7887870,0,1,1000,40,0,1
50847,25423,50846,177,5155,92112130,1000,100,1,144,0,0
50848,25424,50849,4889,3074,71457122,1000,250,1000,40,0,2
50849,25424,50848,3074,4889,928542878,10,100,1000,420,0,0
50850,25425,50851,389,77,514505869,5000,10,1000,40,0,0
50851,25425,50850,77,389,9484694131,1000,1700,1000,40,0,0
50852,25426,50853,2818,5085,903303,1000,1,1000,40,0,0
50853,25426,50852,5085,2818,59096697,1000,1,1000,40,0,0
50854,25427,50855,5156,422,17516140,1000,1,1000,40,0,0
50855,25427,50854,422,5156,161064860,1000,1,1000,40,0,0
50856,25428,50857,5081,1777,30840096,1000,1,1000,40,0,0
50857,25428,50856,1777,5081,469159904,1000,100,1000,40,0,3
50858,25429,50859,3636,5047,636229,0,100,1000,30,0,0
50859,25429,50858,5047,3636,49363771,1000,1,1000,40,0,0
50860,25430,50861,2,5047,7498538,0,0,1000,18,0,0
50861,25430,50860,5047,2,92501462,1000,1,1000,40,0,0
50862,25431,50863,46,5047,7205923,1000,1,1000,40,0,0
50863,25431,50862,5047,46,88797077,1000,1,1000,40,0,0
50864,25432,50865,46,3874,63717745,1000,1,1000,40,0,0
50865,25432,50864,3874,46,1436282255,1000,1,1000,40,0,0
50866,25433,50867,5157,2687,1431995289,8662,866,1,34,0,0
50867,25433,50866,2687,5157,14568004711,1000,10,1000,144,0,0
50868,25434,50869,130,5047,142533140,1,1,1000,40,0,0
50869,25434,50868,5047,130,1857466860,1000,1,1000,40,0,0
50870,25435,50871,5158,1,4574214,1000,1,1000,40,0,0
50871,25435,50870,1,5158,45425786,1000,1,1000,40,0,1
50872,25436,50873,46,5155,1744860,1000,1,1000,40,0,0
50873,25436,50872,5155,46,48255140,0,1,1000,40,0,1
50874,25437,50875,2544,5159,2027687,1000,1,1000,40,0,0
50875,25437,50874,5159,2544,47972313,1000,1,1000,40,0,0
50876,25438,50877,4049,3074,29328326,1000,10,1,34,0,2
50877,25438,50876,3074,4049,270671674,10,100,1000,420,0,1
50878,25439,50879,5160,177,6351087,0,1,1000,20,0,0
50879,25439,50878,177,5160,113648913,1000,100,1,144,0,0
50880,25440,50881,54,5158,717194,1000,1,1000,40,0,0
50881,25440,50880,5158,54,49282806,1000,1,1000,40,0,0
50882,25441,50883,5127,400,190793613,0,1,1000,130,0,0
50883,25441,50882,400,5127,9809206387,1000,1,1000,40,0,0
50884,25442,50885,346,2818,31898287,1,1,1000,144,0,0
50885,25442,50884,2818,346,388101713,1000,1,1000,40,0,0
50886,25443,50887,1781,5159,846466,1000,1,1000,40,0,1
50887,25443,50886,5159,1781,49153534,1000,1,1000,40,0,0
50888,25444,50889,3449,4684,117452048,1000,35,1000,40,0,0
50889,25444,50888,4684,3449,4882547952,1000,1000,1000,40,0,0
50890,25445,50891,3115,5149,30233153,1000,1,1000,40,0,0
50891,25445,50890,5149,3115,1206266847,489,1,1000,40,0,0
50892,25446,50893,4153,5152,109714863,1000,100,1000,40,0,0
50893,25446,50892,5152,4153,1890285137,1000,20,1000,40,0,0
50894,25447,50895,468,5161,900572945,1000,1,1000,40,0,0
50895,25447,50894,5161,468,9099427055,1000,1,1000,40,0,0
50896,25448,50897,907,3133,6561480,1000,1,1000,40,0,0
50897,25448,50896,3133,907,1993438520,500,300,1000,40,0,0
50898,25449,50899,5162,2558,33532481,1000,1,1000,40,0,0
50899,25449,50898,2558,5162,1966467519,1000,1,1000,40,0,3
50900,25450,50901,160,5079,1181837608,490,10,1,14,0,0
50901,25450,50900,5079,160,15595377392,1000,1,1000,40,0,0
50902,25451,50903,2241,5159,2200630,1000,1,1000,40,0,0
50903,25451,50902,5159,2241,47799370,1000,1,1000,40,0,0
50904,25452,50905,219,3848,664177745,4000,700,1000,200,0,1
50905,25452,50904,3848,219,13335822255,1000,1,1000,40,0,0
50906,25453,50907,5163,1777,35246982,1000,1,1000,40,0,0
50907,25453,50906,1777,5163,1014756018,1000,100,1000,40,0,0
50908,25454,50909,5163,2,50369289,1000,1,1000,40,0,1
50909,25454,50908,2,5163,999633711,0,1000,1000,18,0,1
50910,25455,50911,5163,130,104261759,1000,1,1000,40,0,1
50911,25455,50910,130,5163,945745241,1,1,1000,40,0,2
50912,25456,50913,5163,77,47464468,1000,1,1000,40,0,0
50913,25456,50912,77,5163,997503532,1000,1700,1000,40,0,0
50914,25457,50915,5046,177,7456496,1000,1,1000,40,0,0
50915,25457,50914,177,5046,92543504,1000,100,1,144,0,0
50916,25458,50917,4254,5081,22967756,1000,1,1000,40,0,0
50917,25458,50916,5081,4254,477032244,1000,1,1000,40,0,0
50918,25459,50919,250,5160,13751922,1000,1,1000,40,0,0
50919,25459,50918,5160,250,136248078,0,1,1000,20,0,0
50920,25460,50921,2558,5047,536983,1000,1,1000,40,0,0
50921,25460,50920,5047,2558,49463017,1000,1,1000,40,0,0
50922,25461,50923,3622,5047,4084294,100000,1000,1000,40,0,0
50923,25461,50922,5047,3622,201113706,1000,1,1000,40,0,0
50924,25462,50925,3291,2869,1348387242,1000,130,1000,40,0,0
50925,25462,50924,2869,3291,18671612758,900,1,1000,40,0,0
50926,25463,50927,4248,4153,107509866,1000,300,1000,40,0,0
50927,25463,50926,4153,4248,4092490134,1000,120,1000,40,0,0
50928,25464,50929,4749,46,419441378,1000,999,1000,40,0,0
50929,25464,50928,46,4749,4105558622,1000,1,1000,40,0,2
50930,25465,50931,4749,1940,276237696,1000,1,1000,40,0,0
50931,25465,50930,1940,4749,2723762304,1000,100,1000,40,0,0
50932,25466,50933,4114,2498,871643696,1000,1,1000,40,0,0
50933,25466,50932,2498,4114,28928356304,1000,1,1000,40,0,0
50934,25467,50935,4749,139,360009089,1000,100,1000,40,0,0
50935,25467,50934,139,4749,4839990911,1000,1,1000,40,0,0
50936,25468,50937,4749,3636,533722349,500,250,1000,40,0,0
50937,25468,50936,3636,4749,5966277651,0,125,1000,30,0,0
50938,25469,50939,4749,227,201792869,1000,1,1000,40,0,0
50939,25469,50938,227,4749,2798207131,0,0,1000,29,0,1
50940,25470,50941,3250,3074,1213884,1000,1,1000,40,0,0
50941,25470,50940,3074,3250,498786116,10,100,1000,420,0,1
50942,25471,50943,468,4749,156644203,1000,1,1000,40,0,0
50943,25471,50942,4749,468,5343355797,1000,888,1000,40,0,0
50944,25472,50945,46,5160,281824,1000,1,1000,40,0,0
50945,25472,50944,5160,46,499718176,0,1,1000,20,0,0
50946,25473,50947,77,5153,55604587,1000,1700,1000,40,0,1
50947,25473,50946,5153,77,944395413,1000,1,1000,40,0,1
50948,25474,50949,2,5152,25809112,0,0,1000,18,0,2
50949,25474,50948,5152,2,314190888,1000,20,1000,40,0,3
50950,25475,50951,4304,2691,62976636,1000,90,1000,40,0,0
50951,25475,50950,2691,4304,1937023364,1000,1,1000,40,0,0
50952,25476,50953,422,2818,3455761,1000,1,1000,40,0,1
50953,25476,50952,2818,422,246544239,1000,1,1000,40,0,1
50954,25477,50955,977,2422,80551442,849,489,1000,40,0,1
50955,25477,50954,2422,977,29919448558,1000,1,1000,40,0,0
50956,25478,50957,3519,201,91373734,1000,1,1000,40,0,0
50957,25478,50956,201,3519,1452120266,100,1000,1,50,0,0
50958,25479,50959,3519,3966,125241302,1000,1,1000,40,0,0
50959,25479,50958,3966,3519,1434058698,1000,1,1000,40,0,0
50960,25480,50961,358,3519,49903001,1,1,1000,144,0,1
50961,25480,50960,3519,358,1144541999,1000,1,1000,40,0,2
50962,25481,50963,3133,1940,72880780,500,300,1000,40,0,0
50963,25481,50962,1940,3133,1927119220,1000,100,1000,40,0,0
50964,25482,50965,468,5164,7111643,1000,1,1000,40,0,1
50965,25482,50964,5164,468,92888357,1000,1,1000,40,0,2
50966,25483,50967,3133,4552,34133161,500,300,1000,40,0,0
50967,25483,50966,4552,3133,965866839,5000,75,1000,40,0,0
50968,25484,50969,1426,3519,116635402,1000,20,1000,40,0,0
50969,25484,50968,3519,1426,11173662598,1000,1,1000,40,0,0
50970,25485,50971,1777,4800,1010026,1000,100,1000,40,0,0
50971,25485,50970,4800,1777,98989974,1000,1,1000,40,0,0
50972,25486,50973,5161,1475,95194148,1000,1,1000,40,0,0
50973,25486,50972,1475,5161,1903981852,1,1,1000,144,0,0
50974,25487,50975,5161,355,55160708,1000,1,1000,40,0,0
50975,25487,50974,355,5161,1944015292,1,1,1000,144,0,0
50976,25488,50977,5161,347,186367088,1000,1,1000,40,0,0
50977,25488,50976,347,5161,1812808912,1,1,1000,144,0,0
50978,25489,50979,4749,4048,49126471,1000,25,1000,40,0,0
50979,25489,50978,4048,4749,5950873529,1000,1,1000,40,0,0
50980,25490,50981,4769,4414,676435184,1000,250,1000,144,0,0
50981,25490,50980,4414,4769,6323564816,2000,874,1000,40,0,0
50982,25491,50983,5161,422,138754964,1000,1,1000,40,0,0
50983,25491,50982,422,5161,1860422036,1000,1,1000,40,0,1
50984,25492,50985,4749,263,491678344,1000,300,1000,40,0,0
50985,25492,50984,263,4749,8758321656,1000,1,1000,40,0,0
50986,25493,50987,54,5057,2332966,1000,1,1000,40,0,0
50987,25493,50986,5057,54,279160034,1000,1,1000,40,0,0
50988,25494,50989,3439,77,458471793,1000,10,1000,40,0,0
50989,25494,50988,77,3439,5741528207,1000,1700,1000,40,0,0
50990,25495,50991,5161,3074,71718033,1000,1,1000,40,0,0
50991,25495,50990,3074,5161,1927458967,10,100,1000,420,0,0
50992,25496,50993,46,5161,62629512,1000,1,1000,40,0,0
50993,25496,50992,5161,46,1936547488,1000,1,1000,40,0,0
50994,25497,50995,4100,5165,4256275,1000,1,1000,40,0,1
50995,25497,50994,5165,4100,95743725,0,1,1000,40,0,2
50996,25498,50997,4100,5166,4012033,1000,1,1000,40,0,6
50997,25498,50996,5166,4100,95987967,0,1,1000,40,0,3
50998,25499,50999,4100,5167,9349215,1000,1,1000,40,0,1
50999,25499,50998,5167,4100,90650785,0,1,1000,40,0,4
51000,25500,51001,4100,5168,7186277,1000,1,1000,40,0,1
51001,25500,51000,5168,4100,92813723,0,1,1000,40,0,0
51002,25501,51003,4100,5169,822819,1000,1,1000,40,0,2
51003,25501,51002,5169,4100,99177181,0,1,1000,40,0,1
51004,25502,51005,4100,5170,5422148,1000,1,1000,40,0,2
51005,25502,51004,5170,4100,94577852,0,1,1000,40,0,1
51006,25503,51007,4100,5171,9314630,1000,1,1000,40,0,1
51007,25503,51006,5171,4100,90685370,0,1,1000,40,0,3
51008,25504,51009,4100,5172,1625034,1000,1,1000,40,0,1
51009,25504,51008,5172,4100,98374966,0,1,1000,40,0,1
51010,25505,51011,2226,3991,66306641,1000,99,1000,143,0,0
51011,25505,51010,3991,2226,1933693359,1000,10,1,34,0,0
51012,25506,51013,5161,332,86273290,1000,1,1000,40,0,0
51013,25506,51012,332,5161,1912903710,1,1,1000,144,0,0
51014,25507,51015,5053,4577,64905577,1000,100,1000,40,0,0
51015,25507,51014,4577,5053,935094423,1000,150,1000,20,0,0
51016,25508,51017,5064,151,13273441,1000,1,1000,40,0,0
51017,25508,51016,151,5064,486726559,2,0,1,144,0,0
51018,25509,51019,5161,346,131548150,1000,1,1000,40,0,0
51019,25509,51018,346,5161,1867628850,1,1,1000,144,0,0
51020,25510,51021,5161,4862,28748198,1000,1,1000,40,0,0
51021,25510,51020,4862,5161,1970428802,1000,1,1000,40,0,0
51022,25511,51023,4881,4845,32709551,1000,1,1000,40,0,0
51023,25511,51022,4845,4881,967290449,1000,1,1000,40,0,0
51024,25512,51025,4346,2431,101288942,2000,52,1000,40,0,0
51025,25512,51024,2431,4346,2398711058,1000,1,1,40,0,1
51026,25513,51027,3708,177,1294776586,20,444,1000,40,0,0
51027,25513,51026,177,3708,15482438414,1000,100,1,144,0,0
51028,25514,51029,2640,1193,453485397,1000,1,1000,40,0,2
51029,25514,51028,1193,2640,9546514603,1000,1,1000,40,0,0
51030,25515,51031,3708,130,309149488,20,174,1000,40,0,2
51031,25515,51030,130,3708,6214283512,1,64,1000,40,0,2
51032,25516,51033,4145,1664,14777719,0,0,1000,40,0,0
51033,25516,51032,1664,4145,995222281,1000,1,1,144,0,0
51034,25517,51035,177,5080,3004541,1000,100,1,144,0,0
51035,25517,51034,5080,177,296995459,1000,1,1000,40,0,0
51036,25518,51037,4877,177,33196717,1000,100,1,144,0,1
51037,25518,51036,177,4877,2966803283,1000,100,1,144,0,1
51038,25519,51039,3995,201,466132073,1000,1,1000,40,0,0
51039,25519,51038,201,3995,9533867927,100,1000,1,50,0,0
51040,25520,51041,201,4388,138314984,100,1000,1,50,0,0
51041,25520,51040,4388,201,9861685016,2000,1440,1000,40,0,0
51042,25521,51043,4414,201,807907482,2000,1560,1000,40,0,0
51043,25521,51042,201,4414,9192092518,100,1000,1,50,0,0
51044,25522,51045,2085,201,816445477,700,20,1000,144,0,0
51045,25522,51044,201,2085,11883554523,100,1000,1,50,0,0
51046,25523,51047,468,3439,107252757,1000,1,1000,40,0,0
51047,25523,51046,3439,468,1992747243,1000,1,1000,40,0,0
51048,25524,51049,5053,3074,10250757,1000,100,1000,40,0,0
51049,25524,51048,3074,5053,309749243,10,100,1000,420,0,0
51050,25525,51051,4414,5070,177479800,2000,252,1000,40,0,0
51051,25525,51050,5070,4414,2322520200,300,1,1,14,0,0
51052,25526,51053,2241,5060,3264823,1000,1,1000,40,0,0
51053,25526,51052,5060,2241,46735177,1000,1,1000,40,0,0
51054,25527,51055,4225,4648,7564681,1000,1,1000,40,0,0
51055,25527,51054,4648,4225,202435319,1000,1,1000,40,0,0
51056,25528,51057,2,2861,4016673,0,1000,1000,18,0,3
51057,25528,51056,2861,2,5995983327,480,120,1000,40,0,3
51058,25529,51059,5124,3074,2058748,1000,1,1000,40,0,0
51059,25529,51058,3074,5124,97941252,10,100,1000,420,0,0
51060,25530,51061,4414,4856,2603506,2000,266,1000,40,0,0
51061,25530,51060,4856,4414,2497396494,1000,1,1000,40,0,0
51062,25531,51063,673,4388,246720214,1000,1,1,40,0,0
51063,25531,51062,4388,673,2253279786,2000,272,1000,40,0,0
51064,25532,51065,2850,3074,12934773,2,10,1000,40,0,0
51065,25532,51064,3074,2850,487065227,10,100,1000,420,0,0
51066,25533,51067,4667,4572,191273703,1000,1,1000,40,0,0
51067,25533,51066,4572,4667,2108726297,1000,1,1000,40,0,0
51068,25534,51069,4346,3075,190937238,2000,256,1000,40,0,0
51069,25534,51068,3075,4346,2309062762,1000,1,1000,40,0,0
51070,25535,51071,673,359,3268988,1000,1,1,40,0,0
51071,25535,51070,359,673,81290012,1,1,1000,144,0,0
51072,25536,51073,673,1473,8128547,1000,1,1,40,0,0
51073,25536,51072,1473,673,76430453,1,1,1000,144,0,0
51074,25537,51075,1618,3942,140989959,1000,1,1000,40,0,0
51075,25537,51074,3942,1618,16636225041,1000,595,1000,40,0,0
51076,25538,51077,4100,5173,4308422,1000,1,1000,40,0,1
51077,25538,51076,5173,4100,95691578,0,1,1000,40,0,0
51078,25539,51079,4100,5174,4931458,1000,1,1000,40,0,2
51079,25539,51078,5174,4100,95068542,0,1,1000,40,0,3
51080,25540,51081,4100,5165,1707414,1000,1,1000,40,0,0
51081,25540,51080,5165,4100,98292586,1000,1,1000,40,0,0
51082,25541,51083,4100,5175,9725572,1000,1,1000,40,0,0
51083,25541,51082,5175,4100,90274428,0,1,1000,40,0,2
51084,25542,51085,4248,2869,711522455,1000,300,1000,40,0,0
51085,25542,51084,2869,4248,19288477545,900,1,1000,40,0,0
51086,25543,51087,5064,3622,13475914,1000,1,1000,40,0,0
51087,25543,51086,3622,5064,286524086,100000,1000,1000,40,0,0
51088,25544,51089,5064,201,13714258,1000,1,1000,40,0,0
51089,25544,51088,201,5064,286285742,100,1000,1,50,0,0
51090,25545,51091,4100,5176,2241453,1000,1,1000,40,0,2
51091,25545,51090,5176,4100,97758547,0,1,1000,40,0,1
51092,25546,51093,5177,4100,2959496,0,1,1000,40,0,1
51093,25546,51092,4100,5177,97040504,1000,1,1000,40,0,3
51094,25547,51095,4100,5178,5998706,1000,1,1000,40,0,2
51095,25547,51094,5178,4100,94001294,0,1,1000,40,0,1
51096,25548,51097,4100,5179,4618722,1000,1,1000,40,0,2
51097,25548,51096,5179,4100,95381278,0,1,1000,40,0,1
51098,25549,51099,4100,5180,2903749,1000,1,1000,40,0,2
51099,25549,51098,5180,4100,97096251,0,1,1000,40,0,1
51100,25550,51101,4100,5181,7033944,1000,1,1000,40,0,1
51101,25550,51100,5181,4100,92966056,0,1,1000,40,0,2
51102,25551,51103,4100,5182,5578100,1000,1,1000,40,0,1
51103,25551,51102,5182,4100,94421900,1000,1,1000,40,0,1
51104,25552,51105,5064,79,2704724,1000,1,1000,40,0,0
51105,25552,51104,79,5064,297295276,1000,1,1000,40,0,0
51106,25553,51107,1618,292,20771357,1000,1,1000,40,0,0
51107,25553,51106,292,1618,561517643,1000,1,1000,40,0,0
51108,25554,51109,468,5151,126201464,1000,1,1000,40,0,1
51109,25554,51108,5151,468,1373798536,1000,1,1000,40,0,0
51110,25555,51111,2,5151,107465180,0,0,1000,18,0,0
51111,25555,51110,5151,2,1392534820,1000,1,1000,40,0,2
51112,25556,51113,4254,5151,3642675,1000,1,1000,40,0,0
51113,25556,51112,5151,4254,496357325,1000,1,1000,40,0,0
51114,25557,51115,48,5151,39837191,174,153,1000,144,0,0
51115,25557,51114,5151,48,760162809,1000,1,1000,40,0,0
51116,25558,51117,3534,5151,20692005,1000,1,1000,40,0,0
51117,25558,51116,5151,3534,460307995,1000,1,1000,40,0,0
51118,25559,51119,5183,4100,3448442,0,1,1000,40,0,2
51119,25559,51118,4100,5183,96551558,1000,1,1000,40,0,3
51120,25560,51121,4100,5184,6457923,1000,1,1000,40,0,3
51121,25560,51120,5184,4100,93542077,0,1,1000,40,0,0
51122,25561,51123,4100,5185,7567519,1000,1,1000,40,0,1
51123,25561,51122,5185,4100,92432481,0,1,1000,40,0,0
51124,25562,51125,4100,5186,5491519,1000,1,1000,40,0,0
51125,25562,51124,5186,4100,94508481,0,1,1000,40,0,1
51126,25563,51127,4100,5187,6770856,1000,1,1000,40,0,2
51127,25563,51126,5187,4100,93229144,0,1,1000,40,0,2
51128,25564,51129,4100,5188,5190176,1000,1,1000,40,0,1
51129,25564,51128,5188,4100,94809824,0,1,1000,40,0,1
51130,25565,51131,4100,5189,2865423,1000,1,1000,40,0,1
51131,25565,51130,5189,4100,97134577,0,1,1000,40,0,1
51132,25566,51133,4100,5190,5015093,1000,1,1000,40,0,0
51133,25566,51132,5190,4100,94984907,0,1,1000,40,0,2
51134,25567,51135,4100,5191,5194139,1000,1,1000,40,0,3
51135,25567,51134,5191,4100,94805861,0,1,1000,40,0,1
51136,25568,51137,4100,5192,1302000,1000,1,1000,40,0,1
51137,25568,51136,5192,4100,98698000,0,1,1000,40,0,4
51138,25569,51139,5163,342,33276151,1000,1,1000,40,0,0
51139,25569,51138,342,5163,468265849,1,1,1000,144,0,0
51140,25570,51141,3115,3990,130166710,1000,1,1000,40,0,0
51141,25570,51140,3990,3115,1251933290,5000,1,1000,40,0,0
51142,25571,51143,5163,326,39696573,1000,1,1000,40,0,1
51143,25571,51142,326,5163,469303427,1,1,1000,144,0,0
51144,25572,51145,5163,355,3408020,1000,1,1000,40,0,0
51145,25572,51144,355,5163,506622980,1,1,1000,144,0,0
51146,25573,51147,219,5193,60844386,4000,700,1000,200,0,1
51147,25573,51146,5193,219,939155614,1000,1,1000,40,0,0
51148,25574,51149,5163,1477,5400694,1000,1,1000,40,0,0
51149,25574,51148,1477,5163,503599306,1,1,1000,144,0,0
51150,25575,51151,5163,350,30750438,1000,1,1000,40,0,0
51151,25575,51150,350,5163,479450562,1,1,1000,144,0,0
51152,25576,51153,263,3431,504749410,1000,1,1000,40,0,0
51153,25576,51152,3431,263,30863123590,1000,1,1000,40,0,1
51154,25577,51155,3519,3449,1307342520,1000,1,1000,40,0,0
51155,25577,51154,3449,3519,14692657480,1000,10,1000,40,0,0
51156,25578,51157,46,4603,94875527,1000,1,1000,40,0,0
51157,25578,51156,4603,46,1005124473,750,200,1000,21,0,1
51158,25579,51159,4882,5043,14962407,1000,1,1000,40,0,0
